序号,note-text,length_dlut,positive_dlut,negative_dlut,anger_dlut,disgust_dlut,fear_dlut,good_dlut,sadness_dlut,surprise_dlut,happy_dlut
797,啊 大家都用？？？还觉得很正常 是对的？？？,19,0,0,0,0,0,0,0,0,0
798,现在想想也很崩溃，真人真事也就帮路人撑个门要我编出600字，爸爸送我上了一万次学，妈妈给我送了一万次伞，爸爸妈妈抱着生病的我跑完了一次“半马”，然后就开始编咯！撞见外公掉落的日记本写满了妈妈的故事，环卫工人去餐厅捡人剩饭喂野猫，天知道后面这些事情有多不可能发生..... 中国小孩讨厌作文就是因为老师一边强调真情实感一边又要看一波三折，真实的感动千篇一律，编出的故事最是动人,111,2,6,0,4,1,2,1,0,0
799,会用，比我自己指导更有效率。但是我们的使用方法是，先自己构思主题，用AI给大纲，再融合自己的东西。,33,1,0,0,0,0,1,0,0,0
800,ai为我所用没有什么不好啊 以后把ai当成工具是大势所趋。我们是自己先写一遍，然后根据孩子的思路提炼出一些提示词。根据这些提示词让chat gpt 生成文章。再找出娃作文写的不足的地方，比如细节描写，心理描写等，让ai完善，生成最终的文档，然后再让娃对比总结。ai这个工具还是很好用的。,85,1,2,0,1,0,1,1,0,0
801,真的会用。但是一般是在作业太多的情况下。哪怕ai写，也要自己提供足够多的细节，不然出来的很空洞，然后自己还要修改。,38,0,1,0,1,0,0,0,0,0
802,我觉得小初高都没必要用ai，因为高考用不了。至于大学生反正都是应付老师，无所谓的,25,1,2,0,2,0,1,0,0,0
803,那我反过来问，老师用ai批学生的作文，这种事对吗？我们这周末就是这样，我都想投诉教委了,30,0,0,0,0,0,0,0,0,0
804,就我不会用ai吗？,7,0,0,0,0,0,0,0,0,0
805,二年级，今天在学校打翻了汤碗，回来自己写了一篇作文，（用时近一小时）我理解就像我们遇上事，发个朋友圈小作文一样。  作文这个东西还是要多阅读，多分享，多表达感受,52,1,0,0,0,0,1,0,0,0
806,但现在的小孩很多用一个万能开头固定素材不就是人造尸块嘛,16,0,0,0,0,0,0,0,0,0
807,我小时候作文有的就是从网上东抄一段西抄一段来的，现在的小孩可以直接让ai干这个活了,26,0,0,0,0,0,0,0,0,0
808,现在ai比人写得还像人,8,0,0,0,0,0,0,0,0,0
809,这是AI吗？我感觉就是从范文里套的,12,1,0,0,0,0,1,0,0,0
810,写错偏旁不是很正常的错字逻辑吗？,10,0,1,0,1,0,0,0,0,0
811,学校一边和家长说时代不一样了，不要把以前的思维代入现在的教育，一边又不让家长借助现代的科技帮助孩子学习，又当又立。,37,4,0,0,0,0,4,0,0,0
812,一开始我帮忙修改，时间久了孩子自己就能脱口而出，那句子我都想不出来。其实家长帮助也不见得不好,29,3,2,0,2,0,3,0,0,0
813,我邻居会帮娃搜作文出来，改一改，因为她也不知道该怎么教,18,0,0,0,0,0,0,0,0,0
814,AI挺好的，,5,0,0,0,0,0,0,0,0,0
815,羡慕现在的小孩,4,1,0,0,0,0,1,0,0,0
816,以后很多都可以Ai代替，所以卷啥子嘛,11,0,0,0,0,0,0,0,0,0
817,不是ai也是抄的，措手不及明显就是抄错了,12,1,1,0,1,0,0,0,1,0
818,初三还让我写狗屁记事文我真的会交给ai 谁他吗生活有这么精彩 反正是我 可惜我那时候ai不发达,32,2,2,0,1,0,2,1,0,0
819,我儿子不怕写作文，字数都能写很多，但就是记流水账，这个要怎么纠正呢？,22,1,0,0,0,0,1,0,0,0
820,家长也不会写啊，不会写只能靠ai了,11,0,0,0,0,0,0,0,0,0
821,我坚持让孩子自己写，写的不好不要紧,11,1,1,0,1,0,1,0,0,0
822,这不是ai，这个孩子上了学而思的网课，呵呵，别问我是怎么知道的,20,1,1,0,1,0,0,0,0,1
823,...我就爱用ai（一直用chatgpt,9,0,0,0,0,0,0,0,0,0
824,其实我一直觉得像写作，美术这样的原创领域是不能用AI的，越用越依赖，越没有自己的思路和灵感，只会套模板，只会用别人的东西。。。,40,1,1,0,1,0,1,0,0,0
825,让学生自己读一遍，读完了稍微问两个问题，能读顺能解释的就是自己写的。我的学生写的英语作业，用词都是雅思词汇，我让她读一遍，她自己都读不下去，也不知道什么意思。,55,0,0,0,0,0,0,0,0,0
826,作文第一个要求“真情实感”，虽然我那时候的作文大多数也是编的，但那是我想象能力的体现。如果中学阶段就完全依赖ai写作，没有独立的思考，照搬，那么我可以大胆的猜测，以后该学生的文字理解能力不会很好。,60,0,2,0,2,0,0,0,0,0
827,我女儿班上就有家长会用ai帮孩子写作文,11,0,0,0,0,0,0,0,0,0
828,我儿子作文实在写不出就翻作文书，抄范文,11,2,0,0,0,0,2,0,0,0
829,主观的作文还是尽量不要AI吧，主要它写得也不好,15,0,2,0,2,0,0,0,0,0
830,AI还能写作文,4,0,0,0,0,0,0,0,0,0
831,"这篇还真不是ai,ai写不出这种被公立小学语文熏陶过特有的，矫揉造作，强行拔高的文字。比起语文老师是否冤枉，更重要的是，区区一个老鹰捉小鸡，非得强行上价值才能得高分的应试评卷方式才是最令人厌恶的。如果有的选，我宁肯孩子的价值观跟着chatgpt学，像个普通正常人，而不是这种小学生作文特有的假大空",86,4,8,0,8,0,3,0,0,1
832,期刊论文都在使用ai，ai不是洪水猛兽，要教育孩子正确利用工具，用的不好就油腻用的好就提高效率。,28,1,4,0,3,1,1,0,0,0
833,我现在写作文也用AI。,7,0,0,0,0,0,0,0,0,0
834,这不是孩子和家长的问题，是语文教育的问题：教什么？学什么？,20,1,1,0,1,0,1,0,0,0
835,我们现在用Ai 改作文，真有意思，老师布置作文，学生用Ai 写，然后老师再用Ai评。,27,0,0,0,0,0,0,0,0,0
836,评论区都是恐怖故事啊，把ai替换成克苏鲁就是妥妥的末日。,18,0,2,0,0,1,0,1,0,0
837,谁小时候写作文没超过几篇范文，东抄抄西抄抄凑成一篇文章,15,1,0,0,0,0,1,0,0,0
838,00后哥哥已经发现妹妹依赖ai写作文,9,0,1,0,1,0,0,0,0,0
839,真的每次写作文都是煎熬，真实生活中哪有这么多素材，就只能硬编,19,1,0,0,0,0,1,0,0,0
840,现在的AI跟以前抄作文模式都一样啊,11,0,0,0,0,0,0,0,0,0
841,其实也没有那么绝对的严重，我小学的时候作文要不就是我妈给我写要不就是我姥姥给我写，要不就是上网抄，也不妨碍我上中学开始语文一直第一😂小学的那些作文我是真的写不出来,56,1,2,0,2,0,1,0,0,0
842,我现在大学写课程结课作业论文就用ai写 但我很庆幸ai出现在这几年而不是我小学之前 不然我都不敢想我现在能不能考上大学,39,1,1,0,1,0,0,0,0,1
843,ai写的比这好多了,7,0,0,0,0,0,0,0,0,0
844,初中不想写作业就一直写周记，三年写了四五本，但命题作文之类就懒得动头脑。,22,0,0,0,0,0,0,0,0,0
845,写篇作文就五十多分钟，小时候最喜欢的作业就是写作文,13,1,0,0,0,0,1,0,0,0
846,作为家长，每次教娃作文，必用ai,9,1,0,0,0,0,1,0,0,0
847,能抄就不错了。有的直接不写，现在的小孩哪能要求那么多,18,1,0,0,0,0,1,0,0,0
848,用ai完成一些枯燥刻板的工作无可厚非，但是抄ai的作文…对于学生来说，可以说是一种思想上的荼毒。而且都要手写了，我并不觉得认认真真写一篇百来字的作文要多长时间。我很喜欢语文这门学科，很理解老师您的失望和忧心。,65,4,5,0,4,0,4,1,0,0
849,我02的，我小学的时候写作文写真实的事件老师说太假了当着全班人的面嘲讽我编也要编的像一点吧，后来我把网上范文找了三篇融合在一起老师就说我写的好,50,2,0,0,0,0,2,0,0,0
850,把学生叫过去，问他几个问题，比如这是什么时候的事情，大概体现了什么思想，当时的心路历程,26,0,0,0,0,0,0,0,0,0
851,肯定用啊  用ai把框架搞出来 自己再修改细化,16,1,0,0,0,0,1,0,0,0
852,不一定是孩子靠AI，有可能是家长靠AI,13,1,0,0,0,0,1,0,0,0
853,评论区很清醒啊,5,0,0,0,0,0,0,0,0,0
854,我们老师批作文用ai。。。,9,0,0,0,0,0,0,0,0,0
855,我觉得AI比中小学语文老师作文写的好多了，因为一般当中小学语文老师的都是二三流学校的差生,26,0,0,0,0,0,0,0,0,0
856,用啊，先写好一个大纲，大体都写一下。小孩其实很难提炼自己写出来的核心点，丢给ai让更成熟的ai帮她总结分析后，再进行优化，有的时候小孩有自己的看法也没觉得ai好，还是愿意去用自己口语化的写法，看ai写的也会知道自己哪里有遗漏没有补充到位。这段时间计划让小孩学一下打字，学会自己在pad上编辑自己的作文。要不然抄，改，再写到本子上去，效率太低了。,114,2,0,0,0,0,1,0,0,1
857,作文一点用也没，以后年度总结不用word都是ppt述职,15,0,0,0,0,0,0,0,0,0
858,为什么我们老师都直接让搜，然后背下来,10,0,0,0,0,0,0,0,0,0
859,因为老师什么都不教，孩子写的只能是那种水平，家长就必须得改，借助ai修改能省一点时间,26,2,0,0,0,0,2,0,0,0
860,ai发明出来不就是给人用的吗，都能ai了还一个劲的让人写这种作文，就是浪费时间，我一个理科生，就不爱写叙事描写的作文，而且工作以后根本用不到。工作中主要是逻辑思维和说明文议论文。,55,1,0,0,0,0,1,0,0,0
861,我直接一篇分好看点的文章尽可能写完所有题目，我个人的真情实感不会拿高分，（我自己喜欢写平淡的连成语也少用的文章，字也都是基础的字形容也是最简单直白的形容）但是套路和华丽的辞藻会，如果是我我肯定拿AI生成一篇，如果老师打高分那么我之后的记叙文就会尽可能用上这篇去应付考试，分可能不高但也不会低到重写标准，因为这是老师喜欢的,103,6,1,0,1,0,5,0,0,1
862,有个疑问。三年级的语文老师布置作文，让孩子先写一篇，再让孩子用Ai改，根据Ai的意见，进行修改，最后整理出一篇完整的作文。这样的做法合理吗,43,1,1,0,1,0,1,0,0,0
863,特别是那种写乐于助人，亲情的我知道是为了正能量但我的生活真的很平淡,21,1,0,0,0,0,0,0,0,1
864,上大学以后一直用ai 根本不会写东西了,12,1,0,0,0,0,1,0,0,0
865,我上次陪崽子去同学家玩才看到他们家是家长给孩子找ai写作文。。。。,21,0,1,0,1,0,0,0,0,0
866,ai写出来一股ai味 没我写的好 但是我可能用ai找素材 提炼好的主旨,25,0,0,0,0,0,0,0,0,0
867,瞅写成啾倒是有可能，我儿子就经常多一划少一划的,16,0,0,0,0,0,0,0,0,0
868,在学校写作文就行了,4,0,0,0,0,0,0,0,0,0
869,从小就用ai的等着上中专吧 大专都读不上了 我上大学以来接触ai真的感觉脑子锈掉 不知道怎么敢那么小就让孩子依赖ai的,40,0,1,0,1,0,0,0,0,0
870,没事用AI淘汰的就是这波人，自己不会写让AI替你考试去,18,0,0,0,0,0,0,0,0,0
871,不提倡ai，但是有的题目好难啊，又不能不让孩子睡觉，确实ai过两次，但不是直接抄，他看两遍自己写出来,33,2,1,0,1,0,2,0,0,0
872,现在小学生都这样了？,6,0,0,0,0,0,0,0,0,0
873,应试作文啊，背个三篇倒来倒去抄就可以了。重要的事理科和英语，语文一般人拉不开几分，投入太大没必要,28,2,0,0,0,0,2,0,0,0
874,作文还是挺重要的，我都这么大了，还会强迫自己规律的写些东西，不止文章，长微信、小段子、视频脚本我都写，保持表达能力不退步。我写完会丢给 AI，让他也写一版，比照着看一看，还有常有启发,60,2,1,0,1,0,1,0,0,1
875,用我觉得是可以的 但是有些好的东西要自己积累 而不是每次看到习作题目就啪啪啪打几个关键字上去 出一段话一抄 出现的这些文字喜欢的就记下来 。。不过如果每次都依赖AI 以后遇到类似的情况 也很难自己思考了,64,1,3,0,3,0,1,0,0,0
876,现在很多小孩儿说话语序混乱，词不达意，离了烂梗啥也表达不清，原来是这样,21,1,1,0,1,0,0,0,1,0
877,尊重他人命运，老师没必要太纠结，真全是抄的也是小孩和家长自己的事,22,2,0,0,0,0,2,0,0,0
878,作文……不是锻炼语言表达能力吗,8,0,1,0,1,0,0,0,0,0
879,ai 是糊弄事儿用的，写作是开拓大脑的,13,0,0,0,0,0,0,0,0,0
880,我大学生，平常论文都是ai写的。,11,0,0,0,0,0,0,0,0,0
881,小学作文不值得用ai,6,1,0,0,0,0,1,0,0,0
882,管那么多，人各有命，算了算了,9,0,0,0,0,0,0,0,0,0
883,为什么怀疑抄ai，不怀疑作文选,8,0,2,0,2,0,0,0,0,0
884,昨天晚上也是抄的，没办法，其他作业已经写到11点了，再不抄他这个写作能写到半夜,27,0,0,0,0,0,0,0,0,0
885,用呗 反正评论区这么多家长都同意了 高考考场上写不出作文轮不到我小学老师背锅,23,0,0,0,0,0,0,0,0,0
886,小孩最好别用ai，之前都是在网上搜作文也比ai强，感觉ai就是无脑搬上去了，网上搜能通读对比一遍，抄的时候再改成自己的,37,1,0,0,0,0,1,0,0,0
887,我当时都是借鉴作文书，用一次就记脑子里了，到后期记叙文都是拼出来的分还挺高哈哈哈,27,1,0,0,0,0,1,0,0,0
888,小孩最好别用AI，因为本来这个阶段要培养语感和自己的语言组织能力，甚至要培养书面语言表达能力，AI写作直接中断了这个过程,32,1,0,0,0,0,1,0,0,0
889,现在可以用ai难道以前不能抄范文吗,10,1,0,0,0,0,1,0,0,0
890,老师不用ai写，都得重写，是老师把标准立太高了,15,1,0,0,0,0,1,0,0,0
891,我家的我都让他们自己想，不许用ai也不会让他们知道可以用ai，只要是自己写的，写的好不好都无所谓，但是不能用抄的，必须自己动脑子～,43,1,0,0,0,0,1,0,0,0
892,ai至少大学水作业才用吧，我觉得太小了接触这些真不好,17,0,1,0,1,0,0,0,0,0
893,小学周记全是网上抄的不影响长大了语文考高分,13,0,0,0,0,0,0,0,0,0
894,会用，因为我不会教，我从小最烦写作文。ai我会给她看，但是不给抄，其实跟看范文仿写一回事咯,32,2,0,0,0,0,2,0,0,0
895,我妹妹经常抄ai的作文...,8,0,0,0,0,0,0,0,0,0
896,嗯嗯你们就从小用ai呗 高考写思辨议论文看你怎么写,17,0,0,0,0,0,0,0,0,0
897,原来如此 难怪我弟弟初中了作文还是写的像那个快哉快哉我应在江湖悠悠的感觉 一堆高级词汇但是不像中国人,31,1,0,0,0,0,1,0,0,0
898,有啊，我妈还百依百顺的给手机让他自己查。这世界真的颠了,19,0,1,0,1,0,0,0,0,0
899,家长会给学生再润一遍,5,0,0,0,0,0,0,0,0,0
900,说真的,1,0,0,0,0,0,0,0,0,0
901,小学作文不好好写到时候中高考他不会也用ai吧,14,0,0,0,0,0,0,0,0,0
902,没事啊，当然要有区分度啊，等考试的时候就能看出来了,18,0,0,0,0,0,0,0,0,0
903,我觉得还是不太行,5,0,0,0,0,0,0,0,0,0
904,着眼点无非是面向考试还是面向未来需求,8,0,0,0,0,0,0,0,0,0
905,孩子可能在学习怎么和Ai合作，这不比写几篇作文，写对几个字重要吗,20,2,0,0,0,0,2,0,0,0
